1	1488711776/334639305	89578221716/10082827755	60419999296528/5293484571375	68940498493862/7218388051875	142748273020576/21655164155625	1521732069332/488462349375	2054545009144/1465387048125	36306509194/86199238125	82259595008/603394666875	16635941216/603394666875	4111520384/603394666875	23157136/24312605625	177497344/948191619375	223744/12314176875	1764704/603394666875	116978/603394666875	268096/10257709336875	184/162820783125	3616/27842353914375	92/27842353914375	64/194896477400625	8/2143861251406875	16/49308808782358125	0	0	0	0	0	0	0	0	0	0	0
1	1488711776/334639305	2146272204532/231905038365	60419999296528/5293484571375	92652275839238/8822474285625	142748273020576/21655164155625	288578707244/78746051475	2054545009144/1465387048125	473053644236/879232228875	82259595008/603394666875	2818908896/72407360025	4111520384/603394666875	6054475088/3982404801375	177497344/948191619375	3842368/113782994325	1764704/603394666875	14402/32912436375	268096/10257709336875	4072/1230925120425	3616/27842353914375	236/16705412348625	64/194896477400625	8/257263350168825	16/49308808782358125	4/147926426347074375	0	0	0	0	0	0	0	0	0	0
1	7577414602/1673196525	2146272204532/231905038365	113831032031576/9365395780125	92652275839238/8822474285625	3404538305844404/458090010984375	288578707244/78746051475	25414851557728/14992036723125	473053644236/879232228875	2122995980488/11835818465625	2818908896/72407360025	1382490688/139244923125	6054475088/3982404801375	30746171296/99560120034375	3842368/113782994325	8617568/1531694154375	14402/32912436375	723676/11835818465625	4072/1230925120425	17744/44976110169375	236/16705412348625	328/224880550846875	8/257263350168825	32/11378955872851875	4/147926426347074375	8/3698160658676859375	0	0	0	0	0	0	0	0	0
1	7577414602/1673196525	144758841613766/15073827493725	113831032031576/9365395780125	6962162193065302/608750725708125	3404538305844404/458090010984375	25228303041171904/5955170142796875	25414851557728/14992036723125	390825228090124/584689432201875	2122995980488/11835818465625	81951286712/1554198384375	1382490688/139244923125	5053308112/2212447111875	30746171296/99560120034375	24817702432/431427186815625	8617568/1531694154375	1925642/2212447111875	723676/11835818465625	136964/17096182228125	17744/44976110169375	788/17717861581875	328/224880550846875	512/3573102085678125	32/11378955872851875	4/16436269594119375	8/3698160658676859375	8/48076088562799171875	0	0	0	0	0	0	0	0
1	23104065256/5019589575	144758841613766/15073827493725	183270118632990716/14244766981570125	6962162193065302/608750725708125	3654112749726848/441360622828125	25228303041171904/5955170142796875	46147269862710944/22969941979359375	390825228090124/584689432201875	18066512474775712/78933073347253125	81951286712/1554198384375	130324182416/9420345309375	5053308112/2212447111875	20395942144/42668622871875	24817702432/431427186815625	115172009504/11648534044021875	1925642/2212447111875	13016656/103623798403125	136964/17096182228125	1237816/1252905926146875	788/17717861581875	125056/26311024449084375	512/3573102085678125	32/2383347363271875	4/16436269594119375	32/1584925996575796875	8/48076088562799171875	16/1298054391195577640625	0	0	0	0	0	0	0
1	23104065256/5019589575	6509333200486/655383804075	183270118632990716/14244766981570125	6160186132702959128/498566844354954375	3654112749726848/441360622828125	116691259276335104/24170984697234375	46147269862710944/22969941979359375	1611735464890612/1985056714265625	18066512474775712/78933073347253125	38167676225084264/552531513430771875	130324182416/9420345309375	16614823140056/5077566121753125	20395942144/42668622871875	355932945824/3882844681340625	115172009504/11648534044021875	128555540662/81539738308153125	13016656/103623798403125	86236604/5077566121753125	1237816/1252905926146875	1008968/8770341483028125	125056/26311024449084375	57536/119173463681146875	32/2383347363271875	116/96473756313309375	32/1584925996575796875	232/144228265688397515625	16/1298054391195577640625	8/9086380738369043484375	0	0	0	0	0	0
1	680057071574/145568097675	6509333200486/655383804075	17547944058250336/1294978816506375	6160186132702959128/498566844354954375	31040283453680514928/3399319393329234375	116691259276335104/24170984697234375	1732200885017627168/739632131735371875	1611735464890612/1985056714265625	1236752355886165432/4341319034098921875	38167676225084264/552531513430771875	2055231560802016/110506302686154375	16614823140056/5077566121753125	29528652784/41963356378125	355932945824/3882844681340625	3432969248/211791528073125	128555540662/81539738308153125	324844096364/1386175551238603125	86236604/5077566121753125	41662304/19294751262661875	1008968/8770341483028125	333808/26311024449084375	57536/119173463681146875	39584/847214987260516875	116/96473756313309375	8/77583790042171875	232/144228265688397515625	32/259610878239115528125	8/9086380738369043484375	16/263505041412702261046875	0	0	0	0	0
1	680057071574/145568097675	7463121117422128/728568328863375	17547944058250336/1294978816506375	19831750090594153256/1495700533064863125	31040283453680514928/3399319393329234375	3049263789497841752528/560887699899323671875	1732200885017627168/739632131735371875	10740190398291257636/11094481976030578125	1236752355886165432/4341319034098921875	40145599376897675824/455838498580386796875	2055231560802016/110506302686154375	82271377064763272/18233539943215471875	29528652784/41963356378125	137211472014352/990125393741859375	3432969248/211791528073125	650005254082/244619214924459375	324844096364/1386175551238603125	677982989744/20792633268579046875	41662304/19294751262661875	74958248/289421268939928125	333808/26311024449084375	40374896/30389233238692453125	39584/847214987260516875	603508/139790472897985284375	8/77583790042171875	18352/2163423985325962734375	32/259610878239115528125	248/27259142215107130453125	16/263505041412702261046875	16/3952575621190533915703125	0	0	0	0
1	21372905414144/4512611027925	7463121117422128/728568328863375	5870799939974008576/413098242465533625	19831750090594153256/1495700533064863125	124476603894997454336/12464171108873859375	3049263789497841752528/560887699899323671875	4530937101705006662528/1682663099697971015625	10740190398291257636/11094481976030578125	4954506253069486592/14264333969182171875	40145599376897675824/455838498580386796875	651051109281505024/26814029328258046875	82271377064763272/18233539943215471875	18138355228200448/18233539943215471875	137211472014352/990125393741859375	24901484267584/990125393741859375	650005254082/244619214924459375	337488255488/831705330743161875	677982989744/20792633268579046875	1684111597312/395060032103001890625	74958248/289421268939928125	2835968/96473756313309375	40374896/30389233238692453125	92567936/698952364489926421875	603508/139790472897985284375	266752/698952364489926421875	18352/2163423985325962734375	256/381780703292816953125	248/27259142215107130453125	512/790515124238106783140625	16/3952575621190533915703125	32/122529844256906551386796875	0	0	0
1	21372905414144/4512611027925	26449162957216432/2509513132751625	5870799939974008576/413098242465533625	55786170657573625064/3943210496261911875	124476603894997454336/12464171108873859375	309032203450229281168/50989790899938515625	4530937101705006662528/1682663099697971015625	521485212526564633964/458908118099446640625	4954506253069486592/14264333969182171875	6154793672026877456/56065697686357734375	651051109281505024/26814029328258046875	2748526230230680888/455838498580386796875	18138355228200448/18233539943215471875	21629927283249424/107743645119000515625	24901484267584/990125393741859375	7993967699834/1890239388052640625	337488255488/831705330743161875	109573489904/1890239388052640625	1684111597312/395060032103001890625	18870453032/35914548373000171875	2835968/96473756313309375	96208016/30389233238692453125	92567936/698952364489926421875	800276/63541124044538765625	266752/698952364489926421875	7856/242951356640883515625	256/381780703292816953125	632/12390519188685059296875	512/790515124238106783140625	16/359325056471866719609375	32/122529844256906551386796875	2/122529844256906551386796875	0	0
1	21646396991594/4512611027925	26449162957216432/2509513132751625	24610856846018673248/1657252949185258425	55786170657573625064/3943210496261911875	2075158949969000990288/191361685848004546875	309032203450229281168/50989790899938515625	302882441682674424992/98980182335174765625	521485212526564633964/458908118099446640625	1112294923010923682312/2672464923049718671875	6154793672026877456/56065697686357734375	57232113884477601568/1850168023649805234375	2748526230230680888/455838498580386796875	1203599736689807728/884862967832515546875	21629927283249424/107743645119000515625	7804769680670176/209149428760412765625	7993967699834/1890239388052640625	41299554561268/62377899805737140625	109573489904/1890239388052640625	542125141664/69716476253470921875	18870453032/35914548373000171875	4269457232/69716476253470921875	96208016/30389233238692453125	440018272/1356789884009857171875	800276/63541124044538765625	141224/123344534909987015625	7856/242951356640883515625	21088/8017394769149156015625	632/12390519188685059296875	2608/697513344915976573359375	16/359325056471866719609375	64/21622913692395273774140625	2/122529844256906551386796875	4/4043484860477916195764296875	0
1	21646396991594/4512611027925	4155062149397042066/383955509310998625	24610856846018673248/1657252949185258425	222174625980718471070264/14790982571478431443125	2075158949969000990288/191361685848004546875	117032296079987267072/17471260254651328125	302882441682674424992/98980182335174765625	189856704652578121388/144228265688397515625	1112294923010923682312/2672464923049718671875	18299188185730110142472/136295711075535652265625	57232113884477601568/1850168023649805234375	1007675199062835032/128379005722639546875	1203599736689807728/884862967832515546875	7843587799437886432/27936387984426562265625	7804769680670176/209149428760412765625	4568284584811586/711108057785403403125	41299554561268/62377899805737140625	2097352701988/21641312177500640625	542125141664/69716476253470921875	33281431192/33862288465971590625	4269457232/69716476253470921875	8021569856/1185180096309005671875	440018272/1356789884009857171875	156932/4954979168242228125	141224/123344534909987015625	1940968/19470815867933664609375	21088/8017394769149156015625	5608/27259142215107130453125	2608/697513344915976573359375	64/241994425787175545859375	64/21622913692395273774140625	2/10502558079163418690296875	4/4043484860477916195764296875	4/68739242628124575327993046875
